outer_weight,aggregate_log2,peak_first_r,peak_remaining_ones,peak_gap_min,peak_gap_max,peak_inner_mode,peak_outer_log2_bound,peak_placement_log2,peak_inner_log2,peak_best_lambda,peak_best_alpha,peak_best_rho,peak_term_log2
1439,-535.3761836569521,1,1438,4001,8000,eallratio,1930.7578100730443,-1774.064147194198,-692.2099734329506,0.01,nan,0.01,-535.5163105541044
1440,-536.1707016926614,1,1439,4001,8000,eallratio,1932.0940196760534,-1775.2976620784739,-693.1076181194978,0.01,nan,0.01,-536.3112605219183
1441,-536.9640769952726,1,1440,4001,8000,eallratio,1933.4302292790624,-1776.53117789124,-694.0042590109526,0.01,nan,0.01,-537.1052076231304
1442,-537.7562655990563,1,1441,4001,8000,eallratio,1934.7664388820715,-1777.7646946369841,-694.8998968050244,0.01,nan,0.01,-537.898152559937
1443,-538.5472094927798,1,1442,4001,8000,eallratio,1936.1026484850806,-1778.9982123104,-695.7945321954014,0.01,nan,0.01,-538.6900960207208
1444,-539.3368323320622,1,1443,4001,8000,eallratio,1937.4388580880895,-1780.2317309137397,-696.6881658703896,0.01,nan,0.01,-539.4810386960398
1445,-540.1250338787329,1,1444,4001,8000,eallratio,1938.7750676910987,-1781.4652504582027,-697.5807985263718,0.01,nan,0.01,-540.2709812934759
1446,-540.9116827602428,1,1445,4001,8000,eallratio,1940.1112772941076,-1782.6987709255573,-698.4724308503112,0.01,nan,0.01,-541.0599244817608
1447,-541.6966073279391,1,1446,4001,8000,eallratio,1941.4474868971167,-1783.9322923267337,-699.363063537251,0.01,nan,0.01,-541.847868966868
1448,-542.4795838609595,1,1447,4001,8000,eallratio,1942.7836965001256,-1785.1658146586906,-700.2526972701326,0.01,nan,0.01,-542.6348154286975
1449,-543.2603217922014,1,1448,4001,8000,eallratio,1944.1199061031348,-1786.399337914052,-701.1413327439943,0.01,nan,0.01,-543.4207645549116
1450,-544.0384452579044,1,1449,4001,8000,eallratio,1945.4561157061437,-1787.6328621092125,-702.0289706391018,0.01,nan,0.01,-544.2057170421706
1451,-544.8134704360119,1,1450,4001,8000,eallratio,1946.7923253091528,-1788.8663872327215,-702.9156116451188,0.01,nan,0.01,-544.9896735686875
1452,-545.5847784443785,1,1451,4001,8000,eallratio,1948.128534912162,-1790.0999132846264,-703.8012564490343,0.01,nan,0.01,-545.7726348214987
1453,-546.3515838084863,1,1452,4001,8000,eallratio,1949.4647445151709,-1791.3334402716337,-704.6859057324541,0.01,nan,0.01,-546.5546014889169
1454,-547.1128994815551,1,1453,4001,8000,eallratio,1950.80095411818,-1792.56696818417,-705.5695601796824,0.01,nan,0.01,-547.3355742456724
1455,-547.8675007910906,1,1454,4001,8000,eallratio,1952.137163721189,-1793.800497033013,-706.4522204723348,0.01,nan,0.01,-548.1155537841589
1456,-548.6138926080363,1,1455,4001,8000,eallratio,1953.473373324198,-1795.0340268095315,-707.3338872920256,0.01,nan,0.01,-548.894540777359
1457,-549.35028708201,1,1456,4001,8000,eallratio,1954.809582927207,-1796.267557522291,-708.2145613190307,0.01,nan,0.01,-549.6725359141149
1458,-550.0746022137998,1,1457,4001,8000,eallratio,1956.145792530216,-1797.5010891638685,-709.0942432336287,0.01,nan,0.01,-550.4495398672811
1459,-550.7844945092596,1,1458,4001,8000,eallratio,1957.482002133225,-1798.7346217349896,-709.9729337147551,0.01,nan,0.01,-551.2255533165196
1460,-551.4774392448328,1,1459,4001,8000,eallratio,1958.8182117362342,-1799.968155231758,-710.8506334386577,0.01,nan,0.01,-552.0005769341815
1461,-552.1508679827697,1,1460,4001,8000,eallratio,1960.1544213392433,-1801.2016896610767,-711.7273430869677,0.01,nan,0.01,-552.7746114088011
1462,-552.8023621441404,1,1461,4001,8000,eallratio,1961.4906309422522,-1802.4352250253432,-712.6030633251867,0.01,nan,0.01,-553.5476574082777
1463,-553.4298845330693,1,1462,4001,8000,eallratio,1962.8268405452613,-1803.6687613228933,-713.4777948416634,0.01,nan,0.01,-554.3197156192953
1464,-554.0320115073475,1,1463,4001,8000,eallratio,1964.1630501482703,-1804.9022985444772,-714.3515382992223,0.01,nan,0.01,-555.0907866954292
1465,-554.608116371687,1,1464,1,4000,cap,1965.4992597512794,-2521.1077607512743,0.0,nan,nan,nan,-555.6085009999949
1466,-555.1584577513237,1,1465,1,4000,cap,1966.8354693542883,-2522.829813259914,0.0,nan,nan,nan,-555.9943439056256
1467,-555.6841490804185,1,1466,1,4000,cap,1968.1716789572974,-2524.551867362454,0.0,nan,nan,nan,-556.3801884051563
1468,-556.1870172234752,1,1467,1,4000,cap,1969.5078885603064,-2526.2739230455845,0.0,nan,nan,nan,-556.7660344852782
1469,-556.6693877649275,1,1468,1,4000,cap,1970.8440981633155,-2527.9959803065085,0.0,nan,nan,nan,-557.151882143193
1470,-557.1338469589735,1,1469,1,4000,cap,1972.1803077663246,-2529.7180391627026,0.0,nan,nan,nan,-557.5377313963779
1471,-557.5830251615895,1,1470,1,4000,cap,1973.5165173693335,-2531.4400995998185,0.0,nan,nan,nan,-557.923582230485
1472,-558.0194298687998,1,1471,1,4000,cap,1974.8527269723427,-2533.1621616225166,0.0,nan,nan,nan,-558.3094346501739
1473,-558.4453371870258,1,1472,1,4000,cap,1976.1889365753516,-2534.8842252233335,0.0,nan,nan,nan,-558.6952886479819
1474,-558.8627367585141,1,1473,1,4000,cap,1977.5251461783607,-2536.6062904109986,0.0,nan,nan,nan,-559.0811442326378
1475,-559.2733177107093,1,1474,1,4000,cap,1978.8613557813696,-2538.3283571818683,0.0,nan,nan,nan,-559.4670014004987
1476,-559.6784819435859,1,1475,1,4000,cap,1980.1975653843788,-2540.0504255403157,0.0,nan,nan,nan,-559.8528601559369
1477,-560.0793727386689,1,1476,1,4000,cap,1981.5337749873877,-2541.772495474337,0.0,nan,nan,nan,-560.2387204869494
1478,-560.4769100025803,1,1477,1,4000,cap,1982.8699845903968,-2543.494566999032,0.0,nan,nan,nan,-560.6245824086352
1479,-560.8718262467413,1,1478,1,4000,cap,1984.2061941934057,-2545.216640103292,0.0,nan,nan,nan,-561.0104459098861
1480,-561.2647002209884,1,1479,1,4000,cap,1985.5424037964149,-2546.938714801783,0.0,nan,nan,nan,-561.3963110053683
1481,-561.6559864161683,1,1480,1,4000,cap,1986.878613399424,-2548.660791069786,0.0,nan,nan,nan,-561.7821776703618
1482,-562.0460402198103,1,1481,1,4000,cap,1988.214823002433,-2550.382868929237,0.0,nan,nan,nan,-562.1680459268039
1483,-562.4351385487432,1,1482,1,4000,cap,1989.551032605442,-2552.1049483718434,0.0,nan,nan,nan,-562.5539157664014
1484,-562.8234966859113,1,1483,1,4000,cap,1990.887242208451,-2553.827029400227,0.0,nan,nan,nan,-562.9397871917758
1485,-563.2112816973789,1,1484,1,4000,cap,1992.22345181146,-2555.5491120108836,0.0,nan,nan,nan,-563.3256601994235
1486,-563.5986230862683,1,1485,1,4000,cap,1993.559661414469,-2557.2711962034755,0.0,nan,nan,nan,-563.7115347890065
1487,-563.9856211645088,1,1486,1,4000,cap,1994.8958710174782,-2558.9932819830774,0.0,nan,nan,nan,-564.0974109655992
1488,-564.3723535875566,1,1487,1,4000,cap,1996.232080620487,-2560.715369345846,0.0,nan,nan,nan,-564.4832887253588
1489,-564.7588804672622,1,1488,1,4000,cap,1997.5682902234962,-2562.437458290853,0.0,nan,nan,nan,-564.8691680673569
1490,-565.1452483404082,1,1489,1,4000,cap,1998.9044998265053,-2564.1595488238436,0.0,nan,nan,nan,-565.2550489973382
1491,-565.5314932180836,1,1490,1,4000,cap,2000.2407094295143,-2565.8816409324936,0.0,nan,nan,nan,-565.6409315029794
1492,-565.9176430148846,1,1491,1,4000,cap,2001.5769190325234,-2567.603734636097,0.0,nan,nan,nan,-566.0268156035738
1493,-566.3037193203505,1,1492,1,4000,cap,2002.9131286355323,-2569.3258299147583,0.0,nan,nan,nan,-566.412701279226
1494,-566.6897389002609,1,1493,1,4000,cap,2004.2493382385414,-2571.0479267876945,0.0,nan,nan,nan,-566.798588549153
1495,-567.0757147218551,1,1494,1,4000,cap,2005.5855478415504,-2572.7700252379036,0.0,nan,nan,nan,-567.1844773963533
1496,-567.4616568604605,1,1495,1,4000,cap,2006.9217574445595,-2574.492125268165,0.0,nan,nan,nan,-567.5703678236057
1497,-567.8475731369276,1,1496,1,4000,cap,2008.2579670475684,-2576.2142268819644,0.0,nan,nan,nan,-567.956259834396
1498,-568.2334696331861,1,1497,1,4000,cap,2009.5941766505775,-2577.936330089673,0.0,nan,nan,nan,-568.3421534390955
1499,-568.6193510526181,1,1498,1,4000,cap,2010.9303862535867,-2579.658434877085,0.0,nan,nan,nan,-568.7280486234981
1500,-569.0052210655781,1,1499,1,4000,cap,2012.2665958565956,-2581.3805412464335,0.0,nan,nan,nan,-569.1139453898379
1501,-569.3910825296501,1,1500,1,4000,cap,2013.6028054596047,-2583.102649201597,0.0,nan,nan,nan,-569.4998437419924
1502,-569.7769376626511,1,1501,1,4000,cap,2014.9390150626136,-2584.824758738978,0.0,nan,nan,nan,-569.8857436763642
1503,-570.1627881979007,1,1502,1,4000,cap,2016.2752246656228,-2586.546869860944,0.0,nan,nan,nan,-570.2716451953211
1504,-570.5486354848773,1,1503,1,4000,cap,2017.6114342686317,-2588.26898256827,0.0,nan,nan,nan,-570.6575482996384
1505,-570.9344805750441,1,1504,1,4000,cap,2018.9476438716408,-2589.9910968605964,0.0,nan,nan,nan,-571.0434529889556
1506,-571.3203242837986,1,1505,1,4000,cap,2020.2838534746497,-2591.7132127317473,0.0,nan,nan,nan,-571.4293592570975
1507,-571.7061672683649,1,1506,1,4000,cap,2021.6200630776589,-2593.4353301980864,0.0,nan,nan,nan,-571.8152671204275
1508,-572.0920100059761,1,1507,1,4000,cap,2022.956272680668,-2595.157449235492,0.0,nan,nan,nan,-572.2011765548241
1509,-572.4778529112556,1,1508,1,4000,cap,2024.292482283677,-2596.879569866973,0.0,nan,nan,nan,-572.5870875832959
1510,-572.8636962788889,1,1509,1,4000,cap,2025.628691886686,-2598.6016920803468,0.0,nan,nan,nan,-572.9730001936607
1511,-573.2495403465778,1,1510,1,4000,cap,2026.964901489695,-2600.3238158735257,0.0,nan,nan,nan,-573.3589143838308
1512,-573.6353853095194,1,1511,1,4000,cap,2028.301111092704,-2602.0459412534547,0.0,nan,nan,nan,-573.7448301607506
1513,-574.0212313078135,1,1512,1,4000,cap,2029.637320695713,-2603.7680682128503,0.0,nan,nan,nan,-574.1307475171373
1514,-574.4070784718593,1,1513,1,4000,cap,2030.9735302987222,-2605.4901967664173,0.0,nan,nan,nan,-574.5166664676951
1515,-574.7929268699062,1,1514,1,4000,cap,2032.309739901731,-2607.2123268915657,0.0,nan,nan,nan,-574.9025869898346
1516,-575.1787765893164,1,1515,1,4000,cap,2033.6459495047402,-2608.9344586043444,0.0,nan,nan,nan,-575.2885090996042
1517,-575.5646276882551,1,1516,1,4000,cap,2034.982159107749,-2610.6565919069653,0.0,nan,nan,nan,-575.6744327992162
1518,-575.9504802062016,1,1517,1,4000,cap,2036.3183687107583,-2612.378726794641,0.0,nan,nan,nan,-576.0603580838826
1519,-576.3363341653026,1,1518,1,4000,cap,2037.6545783137674,-2614.1008632549765,0.0,nan,nan,nan,-576.4462849412091
1520,-576.7221896178817,1,1519,1,4000,cap,2038.9907879167763,-2615.823001312894,0.0,nan,nan,nan,-576.8322133961178
1521,-577.1080465685493,1,1520,1,4000,cap,2040.3269975197854,-2617.54514095149,0.0,nan,nan,nan,-577.2181434317044
1522,-577.4939050326211,1,1521,1,4000,cap,2041.6632071227943,-2619.267282168965,0.0,nan,nan,nan,-577.6040750461705
1523,-577.8797650270564,1,1522,1,4000,cap,2042.9994167258035,-2620.9894249692315,0.0,nan,nan,nan,-577.9900082434281
1524,-578.2656265661597,1,1523,1,4000,cap,2044.3356263288124,-2622.7115693555297,0.0,nan,nan,nan,-578.3759430267173
1525,-578.6514896626246,1,1524,1,4000,cap,2045.6718359318215,-2624.433715332616,0.0,nan,nan,nan,-578.7618794007944
1526,-579.0373543135705,1,1525,1,4000,cap,2047.0080455348304,-2626.155862890684,0.0,nan,nan,nan,-579.1478173558537
1527,-579.4232205247995,1,1526,1,4000,cap,2048.34425513784,-2627.8780120306255,0.0,nan,nan,nan,-579.5337568927857
1528,-579.8090883042983,1,1527,1,4000,cap,2049.680464740849,-2629.600162756049,0.0,nan,nan,nan,-579.9196980152001
1529,-580.1949576555205,1,1528,1,4000,cap,2051.0166743438576,-2631.3223150672075,0.0,nan,nan,nan,-580.3056407233498
1530,-580.580828576113,1,1529,1,4000,cap,2052.3528839468668,-2633.044468959106,0.0,nan,nan,nan,-580.6915850122391
1531,-580.9667010703613,1,1530,1,4000,cap,2053.689093549876,-2634.766624434049,0.0,nan,nan,nan,-581.077530884173
1532,-581.3525751427516,1,1531,1,4000,cap,2055.025303152885,-2636.4887814948725,0.0,nan,nan,nan,-581.4634783419874
1533,-581.7384507920048,1,1532,1,4000,cap,2056.3615127558937,-2638.21094013893,0.0,nan,nan,nan,-581.8494273830361
1534,-582.1243280293235,1,1533,1,4000,cap,2057.697722358903,-2639.933100376491,0.0,nan,nan,nan,-582.2353780175881
1535,-582.5102068334564,1,1534,1,4000,cap,2059.033931961912,-2641.655262185419,0.0,nan,nan,nan,-582.6213302235069
1536,-582.8960872216315,1,1535,1,4000,cap,2060.3701415649207,-2643.3774255823064,0.0,nan,nan,nan,-583.0072840173857
1537,-583.2819691892829,1,1536,1,4000,cap,2061.70635116793,-2645.099590561993,0.0,nan,nan,nan,-583.3932393940631
1538,-583.6678527388065,1,1537,1,4000,cap,2063.042560770939,-2646.821757126534,0.0,nan,nan,nan,-583.7791963555951
1539,-584.0537378759487,1,1538,1,4000,cap,2064.378770373948,-2648.543925281556,0.0,nan,nan,nan,-584.1651549076078
1540,-584.4396245858155,1,1539,1,4000,cap,2065.7149799769572,-2650.266095011475,0.0,nan,nan,nan,-584.5511150345178
1541,-584.8255128895222,1,1540,1,4000,cap,2067.051189579966,-2651.98826633745,0.0,nan,nan,nan,-584.9370767574842
1542,-585.2114027658479,1,1541,1,4000,cap,2068.387399182975,-2653.7104392380807,0.0,nan,nan,nan,-585.3230400551056
1543,-585.5972942214033,1,1542,1,4000,cap,2069.723608785984,-2655.4326137198586,0.0,nan,nan,nan,-585.7090049338744
1544,-585.9831872668273,1,1543,1,4000,cap,2071.0598183889933,-2657.154789793147,0.0,nan,nan,nan,-586.0949714041535
1545,-586.3690818958646,1,1544,1,4000,cap,2072.396027992002,-2658.876967451917,0.0,nan,nan,nan,-586.4809394599151
1546,-586.7549780976187,1,1545,1,4000,cap,2073.732237595011,-2660.599146684761,0.0,nan,nan,nan,-586.8669090897497
1547,-587.1408758897111,1,1546,1,4000,cap,2075.0684471980203,-2662.3213275097605,0.0,nan,nan,nan,-587.2528803117402
1548,-587.5267752646332,1,1547,1,4000,cap,2076.4046568010294,-2664.0435099189945,0.0,nan,nan,nan,-587.638853117965
1549,-587.912676222403,1,1548,1,4000,cap,2077.7408664040386,-2665.7656939125663,0.0,nan,nan,nan,-588.0248275085278
1550,-588.2985787588055,1,1549,1,4000,cap,2079.0770760070473,-2667.4878794862598,0.0,nan,nan,nan,-588.4108034792125
1551,-588.6844828856482,1,1550,1,4000,cap,2080.4132856100564,-2669.210066651789,0.0,nan,nan,nan,-588.7967810417326
1552,-589.0703885825986,1,1551,1,4000,cap,2081.7494952130655,-2670.9322553887505,0.0,nan,nan,nan,-589.182760175685
1553,-589.4562958702871,1,1552,1,4000,cap,2083.0857048160747,-2672.65444571797,0.0,nan,nan,nan,-589.5687409018951
1554,-589.8422047474554,1,1553,1,4000,cap,2084.4219144190834,-2674.376637638077,0.0,nan,nan,nan,-589.9547232189939
1555,-590.2281151951829,1,1554,1,4000,cap,2085.7581240220925,-2676.098831129959,0.0,nan,nan,nan,-590.3407071078664
1556,-590.6140272313731,1,1555,1,4000,cap,2087.0943336251016,-2677.8210262118246,0.0,nan,nan,nan,-590.726692586723
1557,-590.9999408494984,1,1556,1,4000,cap,2088.4305432281108,-2679.5432228768314,0.0,nan,nan,nan,-591.1126796487206
1558,-591.3858560480527,1,1557,1,4000,cap,2089.76675283112,-2681.2654211238223,0.0,nan,nan,nan,-591.4986682927024
1559,-591.7717728332641,1,1558,1,4000,cap,2091.1029624341286,-2682.9876209587055,0.0,nan,nan,nan,-591.8846585245769
1560,-592.1576912024453,1,1559,1,4000,cap,2092.4391720371377,-2684.7098223788853,0.0,nan,nan,nan,-592.2706503417476
1561,-592.5436111492596,1,1560,1,4000,cap,2093.775381640147,-2686.432025378099,0.0,nan,nan,nan,-592.656643737952
1562,-592.9295326827703,1,1561,1,4000,cap,2095.111591243156,-2688.1542299652847,0.0,nan,nan,nan,-593.0426387221287
1563,-593.3154557981524,1,1562,1,4000,cap,2096.4478008461647,-2689.876436135739,0.0,nan,nan,nan,-593.4286352895742
1564,-593.7013805015888,1,1563,1,4000,cap,2097.784010449174,-2691.5986438956006,0.0,nan,nan,nan,-593.8146334464268
1565,-594.0873067777425,1,1564,1,4000,cap,2099.120220052183,-2693.3208532294684,0.0,nan,nan,nan,-594.2006331772855
1566,-594.4732346461752,1,1565,1,4000,cap,2100.456429655192,-2695.04306415706,0.0,nan,nan,nan,-594.586634501868
1567,-594.8591640928166,1,1566,1,4000,cap,2101.7926392582012,-2696.765276664126,0.0,nan,nan,nan,-594.9726374059246
1568,-595.2450951197197,1,1567,1,4000,cap,2103.12884886121,-2698.487490752661,0.0,nan,nan,nan,-595.358641891451
1569,-595.6310277386892,1,1568,1,4000,cap,2104.465058464219,-2700.209706434769,0.0,nan,nan,nan,-595.74464797055
1570,-596.0169619336909,1,1569,1,4000,cap,2105.801268067228,-2701.9319236942665,0.0,nan,nan,nan,-596.1306556270383
1571,-596.402897709178,1,1570,1,4000,cap,2107.1374776702373,-2703.6541425354662,0.0,nan,nan,nan,-596.5166648652289
1572,-596.7888350730225,1,1571,1,4000,cap,2108.473687273246,-2705.3763629664627,0.0,nan,nan,nan,-596.9026756932167
1573,-597.1747740159484,1,1572,1,4000,cap,2109.809896876255,-2707.09858497783,0.0,nan,nan,nan,-597.2886881015747
1574,-597.5607145448162,1,1573,1,4000,cap,2111.1461064792643,-2708.820808576371,0.0,nan,nan,nan,-597.6747020971065
1575,-597.9466566540452,1,1574,1,4000,cap,2112.4823160822734,-2710.5430337567486,0.0,nan,nan,nan,-598.0607176744752
1576,-598.3326003480246,1,1575,1,4000,cap,2113.8185256852826,-2712.2652605232215,0.0,nan,nan,nan,-598.446734837939
1577,-598.7185456253056,1,1576,1,4000,cap,2115.1547352882912,-2713.9874888742434,0.0,nan,nan,nan,-598.8327535859521
1578,-599.104492486327,1,1577,1,4000,cap,2116.4909448913004,-2715.7097188103526,0.0,nan,nan,nan,-599.2187739190522
1579,-599.4904409275443,1,1578,1,4000,cap,2117.8271544943095,-2717.431950328055,0.0,nan,nan,nan,-599.6047958337454
1580,-599.8763909502898,1,1579,1,4000,cap,2119.1633640973187,-2719.15418342858,0.0,nan,nan,nan,-599.9908193312613
1581,-600.2623425579321,1,1580,1,4000,cap,2120.4995737003273,-2720.8764181154056,0.0,nan,nan,nan,-600.3768444150783
1582,-600.6482957573968,1,1581,1,4000,cap,2121.8357833033365,-2722.598654395246,0.0,nan,nan,nan,-600.7628710919093
1583,-601.0342505272185,1,1582,1,4000,cap,2123.1719929063456,-2724.3208922468984,0.0,nan,nan,nan,-601.1488993405528
1584,-601.420206887711,1,1583,1,4000,cap,2124.5082025093548,-2726.0431316905087,0.0,nan,nan,nan,-601.534929181154
1585,-601.8061648278117,1,1584,1,4000,cap,2125.844412112364,-2727.765372715032,0.0,nan,nan,nan,-601.920960602668
1586,-602.1921243476987,1,1585,1,4000,cap,2127.1806217153726,-2729.487615320624,0.0,nan,nan,nan,-602.3069936052516
1587,-602.5780854512333,1,1586,1,4000,cap,2128.5168313183817,-2731.209859511395,0.0,nan,nan,nan,-602.6930281930131
1588,-602.9640481451585,1,1587,1,4000,cap,2129.853040921391,-2732.932105293812,0.0,nan,nan,nan,-603.0790643724213
1589,-603.3500124208842,1,1588,1,4000,cap,2131.1892505244,-2734.6543526592995,0.0,nan,nan,nan,-603.4651021348996
1590,-603.7359782651598,1,1589,1,4000,cap,2132.5254601274087,-2736.3766015946057,0.0,nan,nan,nan,-603.8511414671971
1591,-604.1219457123243,1,1590,1,4000,cap,2133.861669730418,-2738.0988521343916,0.0,nan,nan,nan,-604.2371824039737
1592,-604.5079147321441,1,1591,1,4000,cap,2135.197879333427,-2739.8211042479015,0.0,nan,nan,nan,-604.6232249144746
1593,-604.8938853316952,1,1592,1,4000,cap,2136.534088936436,-2741.543357942588,0.0,nan,nan,nan,-605.009269006152
1594,-605.2798575186373,1,1593,1,4000,cap,2137.8702985394452,-2743.265613226089,0.0,nan,nan,nan,-605.3953146866438
1595,-605.665831293561,1,1594,1,4000,cap,2139.206508142454,-2744.9878700987956,0.0,nan,nan,nan,-605.7813619563417
1596,-606.0518066476571,1,1595,1,4000,cap,2140.542717745463,-2746.7101285519566,0.0,nan,nan,nan,-606.1674108064935
1597,-606.4377835797283,1,1596,1,4000,cap,2141.878927348472,-2748.4323885845006,0.0,nan,nan,nan,-606.5534612360284
